calories,protein,fat,carbs,label
5678.459258786981,184.35987177352504,436.6494837712212,267.9597025050715,Избыток калорий
5243.305370593502,324.5414145553637,260.39686661192934,414.15487595192195,Избыток калорий
5297.361386835399,129.31190897038053,208.81311718591724,717.2090726415704,Избыток калорий
5551.70760645388,184.86541242673295,334.90923693587496,398.24096677282716,Избыток калорий
5394.204305306057,134.95070478096056,228.62544539228756,734.0423595771065,Избыток калорий
2852.5868858328763,181.89652055201947,76.28264512163179,363.96335681390417,Избыток калорий
3621.6713463979413,216.2620990722031,143.378214297705,399.68949713997847,Избыток калорий
1516.4829500855465,120.52154082412227,36.34175332306437,179.14450846602153,Дефицит калорий
5055.687948871517,346.29032074430836,257.8611384589297,368.07506687493117,Избыток калорий
6982.537749735306,267.04478494916424,308.15583894132135,787.1917089637919,Избыток калорий
6107.006720772902,472.08602067659206,292.6229448575396,441.84038432416094,Избыток калорий
6265.565063751534,312.06029370408,196.56392988333764,808.6260843683363,Избыток калорий
1714.096645703492,146.73893015512698,95.84763069128158,65.8838170744592,Избыток жиров
3377.9505026574084,323.1466025377816,188.0024974937633,92.4318986183417,Избыток калорий
4742.653196947592,263.6850472192076,141.31274923771474,598.4689204056396,Избыток калорий
5956.103900842469,172.02120672442882,132.44098047114082,1067.0319328930757,Избыток калорий
3204.722683739783,114.12292193828861,65.27700701533823,538.1542393181621,Избыток калорий
8508.98718773633,371.92447538385875,513.6970781485464,671.2360961427971,Избыток калорий
5329.156035479131,141.41148178354314,365.97916628749886,378.3784279885902,Избыток калорий
3648.1222497826257,83.32660706375216,165.17272282343504,461.93626948785635,Избыток калорий
6849.543603640966,261.3016329106803,151.52214689398312,1123.8566465683014,Избыток калорий
3594.2778684164764,259.49804981894806,189.5225274529871,207.968964225621,Избыток калорий
1549.3863006286297,24.500152391647315,27.13126212391635,319.8011217904368,Дефицит калорий
2773.0790284729146,249.5372787227225,80.62461397408457,287.81823373594773,Избыток калорий
2967.856287680503,141.59178680902482,151.71828453260275,260.4998124765299,Избыток калорий
5958.092958104296,218.33220321175457,188.10467398888787,837.5794668119769,Избыток калорий
2277.1986560265555,131.74874816900683,101.21758919568843,208.20734872860862,Избыток жиров
1976.870765523876,92.96325976036593,76.86428881300759,250.91980097379172,Сбалансированный рацион
4876.095173099027,469.9159173642653,223.1016517310457,247.1633573862553,Избыток калорий
2501.701115245714,235.76510410546743,129.44389290477665,107.94637003463974,Избыток жиров
3028.3005716475554,196.77863359588804,146.17373381275362,224.22057365602214,Избыток жиров
3289.87210921958,201.6679929867822,184.04260782749358,223.44913620148594,Избыток калорий
3122.9664689911806,179.1423742799764,126.60468153482331,322.29288138067216,Избыток калорий
2703.861035566882,154.73124472514962,86.80433397928502,328.52833815867444,Избыток калорий
3849.6092466164973,313.17677228530704,159.1184879425099,286.81860535898886,Избыток калорий
4167.895785547079,284.7708358770696,106.26966344999693,538.4793471118838,Избыток калорий
6048.629066209976,351.056948540936,430.7018737302114,281.13971099806565,Избыток калорий
1412.4350291545397,110.82109815729632,46.968376799356975,140.31657777915066,Дефицит калорий
4997.8122643367315,388.975884384979,233.92281125147466,348.3486500078646,Избыток калорий
4703.900567760941,268.94400752553287,216.35768308214492,426.5750824903534,Избыток калорий
6261.809956353188,342.8159227622514,284.1334026521497,586.3446407016819,Избыток калорий
6202.611859390027,114.56341836505905,250.52743880295426,891.468293555793,Избыток калорий
3332.105326288867,61.62428992318995,176.3440722450625,385.1895497459435,Избыток калорий
5060.234655433735,458.43242068146793,179.24367870057392,377.64242900345425,Избыток калорий
3527.636228787437,312.7381587615551,132.08615498393343,257.24525231560176,Избыток калорий
3582.892772354847,308.0943647047385,167.18910187445428,212.5915166035748,Избыток калорий
6097.156832947119,354.0603450757273,343.6779365345003,419.50448531918096,Избыток калорий
4832.071098078832,236.40109914919236,359.53198681929433,197.45964691364526,Избыток калорий
5455.615302997055,386.5557508751486,317.39015038196527,269.9640972919612,Избыток калорий
2286.0498426155805,171.43710214775723,69.47528594561176,238.77399519900803,Сбалансированный рацион
5239.866883979744,234.63103521227976,92.22449160590315,908.3602212005526,Избыток калорий
3452.857881551451,101.52168871275008,123.88060432700033,497.7960529109715,Избыток калорий
3245.6309117528695,197.78526791128775,103.84853749056877,377.5167763371287,Избыток калорий
5569.59242277,335.849524152121,132.99209308515546,766.6981929140268,Избыток калорий
4887.384171747377,56.25384566494362,198.68280357210364,750.9125041034519,Избыток калорий
3763.8259514321026,193.54257134749705,110.88098925366168,507.0730282008489,Избыток калорий
1908.5857155041563,219.24644105471108,75.44750523219905,79.24641664180282,Избыток жиров
2296.027939447349,31.65290656451454,91.75937225077433,338.0582985322699,Недостаток белка
6350.82979421624,210.81589282858502,352.17549232293294,599.7455981402102,Избыток калорий
2962.288552474539,87.53372654111166,96.77245108077318,429.60549964628876,Избыток калорий
2463.6643424895333,243.40807055887842,132.2489661137084,85.94761196905127,Избыток калорий
8146.25585966258,276.57065042857425,635.7792526461647,343.48803290822815,Избыток калорий
3513.0608570308277,272.99733493451646,243.1987950255716,89.90735237067335,Избыток калорий
4751.459362840483,293.67066040527214,253.04057417554037,336.2274046891863,Избыток калорий
5086.854232695168,269.19852946789115,317.47840273284635,299.0314283434394,Избыток калорий
5979.960151613673,215.4753567904494,224.5421932484219,834.2274112985651,Избыток калорий
3022.867543765613,186.19754876756033,83.59540676228488,383.1537329328001,Избыток калорий
6141.567285802693,303.8372544200701,263.7454611995252,626.9301078057057,Избыток калорий
5411.379796979561,119.97766936570966,330.9209856552607,503.0383404198668,Избыток калорий
2674.1813454717912,126.16546367951914,206.11863881901294,80.9755517806191,Избыток калорий
7177.660658249346,408.44305173140646,231.69083720151812,870.9737366848794,Избыток калорий
4058.109900176599,259.429456925427,210.57801340518984,279.9534912602908,Избыток калорий
9584.854184445328,393.30936448439525,722.3090444649525,437.4165525559591,Избыток калорий
5392.525948751452,183.7775805128381,143.93533646793688,866.3426884035299,Избыток калорий
2620.155403603678,367.8261203551133,61.27901279900872,170.2606838259561,Избыток калорий
5417.75502821421,362.8113849465791,132.76635560613278,728.3720655152135,Избыток калорий
2556.7496386653484,211.29493216066345,112.6602580214845,169.4452892207397,Избыток жиров
6703.905814473165,380.92332008088226,499.7864400138826,232.64919015070578,Избыток калорий
3270.08740898731,282.0107173236662,164.75025748159956,156.56604518982854,Избыток калорий
1680.0213296255492,198.02865587221316,88.25823105781392,19.441844012503093,Дефицит калорий
4686.015288734989,218.98585883212553,155.80638568522062,642.0610921600532,Избыток калорий
2546.361390747269,84.658021680997,123.97863839253236,282.76554349040464,Избыток жиров
2082.294463933952,156.01927422065765,90.0037818671498,181.06287995271236,Избыток жиров
2912.2232435576493,142.35410206866507,120.05053146663339,328.1485344801198,Избыток калорий
2726.9006835416535,136.97479781291207,87.18834891417016,354.0290392986652,Сбалансированный рацион
4675.848859184395,391.70748049689115,183.9497692017359,351.11391807366294,Избыток калорий
7719.402777659687,364.95118058427505,444.6751836528735,586.9092488253484,Избыток калорий
7463.414137630208,271.3543263732938,313.9842917092436,963.3607166193867,Избыток калорий
3315.5296472662158,183.55836222906154,54.47189644961507,476.1188683506218,Избыток калорий
1559.0921553708054,149.91085611852623,76.97384153314111,48.704054118513135,Дефицит калорий
6192.179007365309,264.0332190013275,341.51364772917,496.1046574641204,Избыток калорий
4144.844778842992,293.5384623964971,229.14761593984855,269.3604790631824,Избыток калорий
5389.902346797593,207.48691191735367,293.4120766497688,509.83073139452824,Избыток калорий
5301.303840367865,253.43806559933697,310.070182975847,379.27348020852185,Избыток калорий
2373.487001853523,73.24297272432347,129.9431610155727,231.51907717066018,Избыток жиров
5806.2267833929045,265.0861511741647,296.15144924958344,549.871434022443,Избыток калорий
3376.4276098676673,92.991951059844,162.35478514279146,387.0881743195622,Избыток калорий
2913.641165859959,199.01384059336056,102.265024835055,303.23546297643486,Избыток калорий
3370.8412877751352,247.7132572172286,167.40716324295212,236.41546067916008,Избыток калорий
5566.139713375717,234.8701753514784,285.9802177632922,520.8850309701251,Избыток калорий
8743.320094055549,179.66537862892164,587.9432968739962,701.8265807244027,Избыток калорий
4109.006053374944,231.1621967894049,252.96465803197103,266.32154778910575,Избыток калорий
2948.81486817773,244.24860347537606,160.43302448710205,132.5488715728068,Избыток калорий
5221.509119084772,318.360188673099,199.98301090977566,556.4286048514538,Избыток калорий
6328.597474404114,355.19205102494743,212.72903807829655,809.6713367487215,Избыток калорий
2226.3131624614334,84.57677888800644,64.80134402042671,354.44798056042686,Избыток калорий
5876.609564245636,319.9343713217296,305.26334273444013,461.8047567443109,Избыток калорий
3253.457496484091,245.74243262604435,102.32756558172802,337.79590176589716,Избыток калорий
4028.1967140002453,143.2295848835876,212.1715465599201,387.95758914448476,Избыток калорий
3081.689387810181,215.19877848275064,107.16354799337385,310.59099919396056,Избыток калорий
2841.574712100738,156.3870605537387,72.15934165515276,397.26715062683036,Избыток калорий
4890.701470590481,439.60376856690345,214.9990481954246,284.36993428379657,Избыток калорий
3767.2725626326232,148.40509050637698,104.1699403533706,559.6700960865298,Избыток калорий
1520.241918931427,142.82045569959018,96.56629725273511,18.975412009887737,Дефицит калорий
2396.155945921442,176.9841705791068,75.05860277808685,259.57303109021615,Сбалансированный рацион
6113.640338933186,236.35700457277082,134.06540995741224,1021.7994104253761,Избыток калорий
3063.2050988145093,95.81313411831407,170.68147382104337,291.0382125634907,Избыток калорий
2997.410338372194,292.32932157503444,98.065540024683,246.0743373258928,Избыток калорий
7076.920397599783,277.80025145341807,302.38380364187924,851.0567756662174,Избыток калорий
3768.625897116546,166.79484205365364,257.65976059701643,221.8736715541089,Избыток калорий
7617.637256088908,303.1168348858969,398.4086975595559,742.7976370688157,Избыток калорий
2431.212752492453,170.44106214708899,52.55193231557418,322.32012275661725,Избыток калорий
4142.202467609819,116.27646509695276,107.86597169332954,723.7494477371185,Избыток калорий
4893.119730210311,157.63269639548355,339.67017020829303,293.4477541448838,Избыток калорий
3420.68265667642,162.43706494299641,108.49840074735542,450.09400035733796,Избыток калорий
6741.688673613952,234.90140063527352,447.34123371298216,462.8228321168494,Избыток калорий
2011.7587991066837,293.28264266217565,54.044627671678086,95.58430676035374,Дисбаланс нутриентов
2771.7618122333574,72.93338156343907,110.86068515680479,379.02884875773054,Недостаток белка
5331.077973247871,426.5961280144282,300.8350535562555,225.32687428609512,Избыток калорий
5939.71866684409,167.90890139819066,286.5525441534685,682.5889608741621,Избыток калорий
3993.476227682091,226.53434173730489,174.69699025760534,390.03740001490075,Избыток калорий
1439.5114576330398,100.27105885511305,33.47878769949246,198.99820827413095,Дефицит калорий
3893.809870508439,240.16281714115257,188.3867540081487,305.49318676001235,Избыток калорий
3697.0957146329356,376.7873896466278,109.59941405017128,294.9581704916275,Избыток калорий
4769.841105154251,243.00415151083953,177.92952270253755,541.0912764339354,Избыток калорий
2347.039783409453,212.5654393550068,66.42782500358375,220.27953292283388,Дисбаланс нутриентов
4841.151893615784,42.01083512925676,389.8918877719628,315.9277525416319,Избыток калорий
6493.012657197594,468.49237674644576,441.6233382717951,202.39863104493577,Избыток калорий
2354.079491490133,139.2020488053042,124.8532263503157,169.0685942843008,Избыток калорий
3246.0308118561766,241.13713088766764,195.23861521382673,121.1836185703188,Избыток калорий
3184.316847164496,263.3131619872479,116.40466741139379,270.5886062180466,Избыток калорий
5362.282946350507,198.75406820827922,278.627176442048,550.3633340266063,Избыток калорий
6771.868976955331,156.97124764343468,490.67032336747457,462.2887434228684,Избыток калорий
2294.1136622517975,198.05367308455467,84.48129339785024,182.02471971802186,Дисбаланс нутриентов
2324.9992515657887,154.83763010936838,126.29420653252762,138.08147072651323,Избыток жиров
9567.663871369197,195.863550728275,725.3799867297197,619.9414534458507,Избыток калорий
4764.8615105209055,136.0137178470453,294.81815370651793,407.3500502986416,Избыток калорий
4296.3225226876875,246.36173716108118,55.749153794962865,694.1367590002826,Избыток калорий
7371.417473761976,283.883517657517,519.2154780109162,480.14263097629214,Избыток калорий
3424.4155259108966,200.48367263825213,142.04612847070823,333.9193591856353,Избыток калорий
3549.8253908016345,48.60475007355032,362.3046323739465,44.79134549724982,Избыток калорий
3724.6958174794117,106.25417443672299,99.81729546562916,634.4108655883311,Избыток калорий
7663.573095102123,243.6415629204725,470.4456530351516,659.0399784929056,Избыток калорий
4035.6685472898666,280.49220110187713,220.98895566220642,226.4104070801636,Избыток калорий
4523.367545123333,223.9614925874679,218.72045897016642,453.82424379942677,Избыток калорий
3514.739715754406,125.865953101904,90.64136868656611,554.3597264826599,Избыток калорий
7193.135333527944,403.46173685223937,532.0197003429859,207.86901876891892,Избыток калорий
6470.353424330592,446.34185904143754,199.57824283290583,725.9733212227676,Избыток калорий
7733.900545746888,266.9937439889109,190.0978249178568,1297.8804254860984,Избыток калорий
2829.9436759779132,186.9205360341916,55.73584033178458,470.5549979166857,Избыток калорий
7804.745366296277,281.09504744597393,574.3105309964017,358.5059308328579,Избыток калорий
2501.44445321325,169.87917758978412,134.57847976590318,151.50661166718587,Избыток жиров
3151.4128081576105,97.52755400188467,97.42777021486859,485.52329628890925,Избыток калорий
1563.9111705064345,41.36983999131421,69.5358007182096,198.72609718397692,Дефицит калорий
4043.5537788942697,293.20241536952875,227.94933161177886,221.6617948476117,Избыток калорий
5226.341424197632,149.83435133928774,228.6943470414368,655.1808145121919,Избыток калорий
3107.7413687091157,84.22343294912076,35.82552538634667,453.36902891821023,Избыток калорий
3833.796447626814,237.3757730662108,76.68633819336938,549.97540142917,Избыток калорий
4176.820282333662,211.42730796356375,171.96669558744318,475.2255533255782,Избыток калорий
2645.727382828599,157.71943460929805,155.9847698359317,110.75149226481345,Избыток жиров
2950.1430563924287,281.7500626393558,58.371429006722664,328.8112366437339,Избыток калорий
5667.555416270494,224.17323440923036,317.8114810536636,480.1607678274244,Избыток калорий
6642.989670787044,432.87435178672155,356.89047613796686,422.57815544593944,Избыток калорий
3979.6500975039435,224.5300409263621,140.66088566332692,445.77184501682956,Избыток калорий
2622.895458084521,130.27824452975287,176.12535519587487,240.35243443233122,Избыток калорий
4560.374171372018,123.62963012551052,402.81748196952464,123.11764642680245,Избыток калорий
8303.956100731548,285.87003149166094,409.75869279402167,919.2299756006582,Избыток калорий
1474.3513378521413,25.460509672566275,12.728757871293821,336.3404609604327,Недостаток белка
7712.498603105883,287.5319793540568,597.1417658936056,289.3186175619467,Избыток калорий
5883.57720668293,82.03432927037748,358.7732827510931,596.3570144287164,Избыток калорий
5793.561562002941,418.8322748916939,350.9049413069951,234.35247247293884,Избыток калорий
5449.073675240141,297.77678564633607,223.2522730032167,569.464939783824,Избыток калорий
5104.494423397402,267.56473440461104,320.65613008046495,310.397106877526,Избыток калорий
5449.088504039681,168.7385798966131,274.84906532339414,592.7484292377771,Избыток калорий
1352.7017470758972,108.19903051294187,49.624679752984036,115.02713461292208,Дефицит калорий
7266.503528410143,307.5908950244731,371.6576936828424,681.1268903373141,Избыток калорий
2538.921595379691,37.190832228787656,62.130950925056354,479.3567872978317,Избыток калорий
3559.6864489515106,147.42245865817705,108.8190683581352,510.56093749083277,Избыток калорий
5188.331132068943,328.9460195063802,243.4910389775215,465.63689139518004,Избыток калорий
5712.865892254144,475.068093429508,196.92802267752558,500.45735070499126,Избыток калорий
2008.8272991998806,118.44701403814435,123.32735605627252,127.25750120339394,Дефицит калорий
3861.8031186513654,149.57244898098602,120.58052653499922,562.2211202696768,Избыток калорий
6111.7785791989345,284.8220022955628,302.4806825696452,564.199237337444,Избыток калорий
3471.4825695184177,200.54184913304934,99.57220005525717,447.7437326885457,Избыток калорий
5685.008322670789,250.60878975944055,234.09930935445013,646.273802625274,Избыток калорий
2876.8815868378283,253.0087966607993,147.91305374726298,154.42564864171857,Избыток калорий
4131.043500751084,286.8400594131052,204.71192254624677,296.0841102766647,Избыток калорий
4624.4430141045,148.52179673719021,239.78056533562568,451.57088537747507,Избыток калорий
9791.216939161117,382.31511591885015,590.4998582783529,774.135951901361,Избыток калорий
3228.030709708116,150.243423035983,172.0355647579529,259.8337187091719,Избыток жиров
5748.977867731488,374.85312261696424,234.01545360788913,551.8366600790278,Избыток калорий
4827.82915145445,140.64055333694063,155.20156489309753,735.809658895421,Избыток калорий
1902.2819956012593,91.58140106334595,72.48878423438612,206.765319047552,Сбалансированный рацион
6294.013014663435,255.50232557079255,275.75105514428697,707.3407181408086,Избыток калорий
1595.045643117016,115.12015475666786,51.41353980190415,72.2137810623268,Дефицит калорий
1273.4193623357376,122.09172315954424,42.554336720333495,103.32505237803551,Дефицит калорий
4892.67409230508,327.26044060120387,247.68346957251356,330.81987540869085,Избыток калорий
3442.195037028021,137.0405262352937,109.69755040095058,506.1709877279818,Избыток калорий
3171.089152592409,245.48383385533748,121.12136421889457,275.20248349885355,Избыток калорий
6633.570287989763,376.0661805059416,432.1448284046055,350.71247667632787,Избыток калорий
4054.8336178736345,236.83705574619637,174.87225379497357,378.2691030587849,Избыток калорий
2149.956877671561,226.52400732728816,102.55935861006051,7.011772785252779,Избыток жиров
2062.539616371297,99.47346543369264,67.80923346132045,285.5089786533417,Дефицит калорий
9218.226015081245,346.2136702595787,477.61858993988346,950.2121153994684,Избыток калорий
4264.149651071052,448.38639979171137,242.5085421494326,57.29055791608221,Избыток калорий
2513.5020186630168,109.55195304287071,94.92212400198318,326.41849390362205,Избыток калорий
5337.49247028418,116.29607866679025,361.1354332362995,459.75213005931846,Избыток калорий
2714.49914156754,90.98975452633582,79.0283764067065,408.19349637568234,Избыток калорий
4241.700502714064,179.47111776557273,259.32373608164687,244.46276776754806,Избыток калорий
2231.9400080809805,47.205517678441005,72.14697516699067,351.87440527005754,Недостаток белка
4378.1918281330045,281.51851246661334,317.54453020106877,91.68252943668816,Избыток калорий
4125.935674542411,147.17759091032832,207.7240102148974,418.7207796406742,Избыток калорий
4702.169635040339,246.63763177210322,130.47254372657662,638.1215734316802,Избыток калорий
5278.0066377188605,355.75787570800316,274.74436946162604,380.67549917298356,Избыток калорий
3511.430163068584,245.29387222193458,128.3009299277227,331.374521044915,Избыток калорий
5867.296892184069,213.7625992895206,218.62531475691497,820.5842473807508,Избыток калорий
4030.7464339395124,184.66031399239915,152.24128394538081,502.31570679475243,Избыток калорий
3801.1901749670465,235.96273144182845,189.1072652807143,315.78380465783715,Избыток калорий
5105.939498574075,223.24754224076077,195.95726897161424,659.4368056354599,Избыток калорий
4907.270457435995,367.81827994100934,201.01733162224863,405.4149683764548,Избыток калорий
2886.900134400929,140.64512367023147,84.80104851454396,395.535867504186,Избыток калорий
8640.971413276435,191.80074942893464,514.8068425919488,819.0072112554376,Избыток калорий
7091.700992728598,280.09906262741924,271.911830439505,918.5249896060872,Избыток калорий
3221.2760988023647,181.93450928845314,109.73784617130164,377.15149640126435,Избыток калорий
6458.138673416492,495.37149570654896,243.28637015586912,679.5825303567194,Избыток калорий
1966.1089862936715,200.13396582506343,76.72641269320368,120.23448391407894,Избыток жиров
3367.0618620295513,147.44066226503054,149.07503366013987,394.0129568801069,Избыток калорий
6002.580579388263,159.39548010076703,481.06880757307556,271.639356784953,Избыток калорий
2944.4171933671155,182.6796877954419,116.24550938441007,325.9506417680468,Избыток калорий
3680.188538701315,124.2196914667561,178.4805190348382,395.91047276230125,Избыток калорий
2039.1075476529102,150.55024425966928,96.82070253627481,133.42251475712956,Дефицит калорий
2395.758719581231,243.51871527439403,83.50935494086318,164.68719902374102,Дисбаланс нутриентов
2750.428702715575,187.01083835038452,86.301709375443,308.0992570174027,Избыток калорий
4540.9031924237925,191.4384294014971,220.51887638447977,463.2503290750391,Избыток калорий
4085.57034301875,133.8291908457827,99.66694030101868,688.1336249567178,Избыток калорий
4028.226441489707,349.8589146885106,236.08151700417037,125.01299438626091,Избыток калорий
3739.074621146885,88.67744733648139,95.75715770692265,629.734555232962,Избыток калорий
6206.137477890271,379.13822149016806,231.47208420207568,646.1697402071176,Избыток калорий
4684.4516255962235,115.14334327696031,402.36416519466036,169.17056194882684,Избыток калорий
6259.468781474758,309.5856750415638,238.1816164976203,757.5639868925598,Избыток калорий
2835.324484356196,36.10959902675936,162.71687932947748,317.4888792403249,Избыток калорий
3857.2826429907504,303.035215527979,207.0552700697944,203.2955871641244,Избыток калорий
2750.5009533489197,118.64458469686947,160.11880418603698,215.52178478115323,Избыток калорий
2562.5139892502916,103.9589495400938,43.58110144934622,480.72177831033764,Избыток калорий
2910.993662081093,114.71796112826621,110.37251935721615,254.8719993495285,Избыток калорий
9162.59369778384,317.3646166672033,550.7725866092802,732.8294568411552,Избыток калорий
2819.7627680552887,71.27493456153076,50.3514144579517,528.7581913418077,Недостаток белка
7976.1820111256875,303.72662576552943,517.311854008899,548.07691801085,Избыток калорий
3473.687690690891,114.48506037582055,151.22835930668685,411.95837005052323,Избыток калорий
4816.509481170117,276.7445396671044,178.12320288080355,538.2134632819239,Избыток калорий
4053.295300454057,107.61157229421522,184.91717078559003,489.43048950615633,Избыток калорий
1016.5107834545248,90.68101692640536,57.00564705937834,39.48370941512245,Дефицит калорий
5012.407726452448,303.02233619821794,228.40740855597812,447.46198150288217,Избыток калорий
3952.219090968076,525.0809070763523,130.4897628836925,222.35569635723098,Избыток калорий
4317.658971229284,386.61570929803617,149.4055565967399,330.287120334797,Избыток калорий
6541.986748001011,498.8669095009707,208.99303756721577,720.1973078850034,Избыток калорий
4053.7266482908462,199.29844266977085,135.11029428609731,515.620179717939,Избыток калорий
4491.122769202929,135.45841545165695,166.72040121087593,662.9528958057965,Избыток калорий
6820.68825671863,408.1028817695881,551.6449310788211,36.28317311818801,Избыток калорий
3223.2840197969413,130.70218952694577,109.58619594457143,423.77106443149,Избыток калорий
5219.162605009893,298.0430031150852,146.63517996512792,684.0599951096547,Избыток калорий
3779.0913542875987,193.96783859842034,177.0190228064094,359.6911101615044,Избыток калорий
3425.364199511644,133.73041626598763,87.8389275375504,479.3750925636522,Избыток калорий
5169.384649056634,314.09284294956507,313.7719965288786,254.63413384533277,Избыток калорий
5068.85465807423,245.04334000776376,237.1861185471504,509.0979816222165,Избыток калорий
5947.158123601144,452.93126292597276,288.7882975407903,375.54156930406987,Избыток калорий
5932.457442048752,211.48794816118152,429.46512178847945,309.4977806332481,Избыток калорий
2937.867266413536,211.85810467795048,165.12913805876815,143.13030209851058,Избыток калорий
1939.7988995558376,53.08550370542618,34.78492148624579,364.90308091586377,Дефицит калорий
2901.025470512708,119.40636523872703,99.22936088706513,445.8564898645508,Избыток калорий
4809.97750414927,176.25728626567383,424.91843270121257,89.36058128123831,Избыток калорий
3694.370624644252,164.3338551400099,135.71673808482223,485.83597020558693,Избыток калорий
5946.892495069779,284.1932205576206,272.46223068713647,645.0496193083285,Избыток калорий
3601.7689264475384,258.92151580393676,166.94867440869515,262.623618250713,Избыток калорий
1489.7396368108393,138.3400178390254,90.40532933340761,30.60721556143516,Дефицит калорий
3544.9446423039744,111.49416846512801,277.5449966703582,174.9454153658899,Избыток калорий
2643.4493545168148,173.61986934340422,73.2588912014294,316.6143137487767,Сбалансированный рацион
4400.424628714094,159.18971855839746,139.4165631013263,643.2204796242024,Избыток калорий
5625.760115814387,284.73353077171384,328.4755175460433,387.9769598665767,Избыток калорий
7181.090403744002,426.5614929538798,335.58659034229726,634.4495166518386,Избыток калорий
5462.340116017273,332.9227175383695,296.4971737950514,359.34410702149427,Избыток калорий
4873.121706473729,155.95278239872138,130.07270545184815,778.2177872084811,Избыток калорий
6523.167650740464,308.21181668420536,306.1583875184058,644.3670315472058,Избыток калорий
5275.655314378813,110.1005634901335,344.06748159756285,631.4522123087687,Избыток калорий
2977.7635754691023,160.29965376450954,147.64529387138407,266.1715164060619,Избыток калорий
7594.031375463855,176.49751686380498,471.8940586827871,667.6600656624834,Избыток калорий
5867.606266185443,334.297691815647,275.7828273297715,580.5204013871349,Избыток калорий
3052.9535054780217,201.18247782699427,163.40971090610367,186.67524147963186,Избыток калорий
833.7380313806832,127.96687095242913,14.362287940369562,47.52028614985856,Дефицит калорий
4422.1062598154895,163.64553961922903,184.13180122197377,546.7578865182018,Избыток калорий
3244.8299412016177,160.76248728085835,139.60534359548979,347.67313794716733,Избыток калорий
4309.59760361937,287.72297369616246,268.8958802067814,183.1463867372088,Избыток калорий
3336.3083475973413,95.8081162302657,102.1887952488101,532.2754510557795,Избыток калорий
3974.1160508326284,227.6213380004222,206.26868805516742,301.7618112451321,Избыток калорий
5391.703918732834,176.85365548260816,109.92178720634008,917.9008626673356,Избыток калорий
7468.178114262806,334.14933622151096,398.7784563601956,673.000557747541,Избыток калорий
2501.0767213150466,189.36698661569048,95.20076742204972,220.0029740937383,Дисбаланс нутриентов
2140.469906153132,91.65993322972878,110.36319081609352,226.313241466653,Избыток жиров
7139.773550103155,278.3148747635783,478.46017777358406,439.5784339039033,Избыток калорий
1564.7144254544537,52.582392122832744,29.10556663609271,82.39808280884156,Дефицит калорий
3611.319842105795,66.24681955700723,124.48676475992517,555.5658211670088,Избыток калорий
4390.711074166828,188.75929572994875,254.46127329074693,382.9519512359959,Избыток калорий
5028.72648401518,486.9678608047753,156.71916491304071,414.43195349081356,Избыток калорий
1433.0239854661907,145.3511228998021,64.96981294658028,59.70892191100258,Дефицит калорий
6314.098704028167,196.45064848897695,452.5351181500294,372.80348271803854,Избыток калорий
4355.781009720441,324.18231091713494,272.42107543541744,148.2970954232029,Избыток калорий
4288.165701266329,249.47713216587607,182.08445251016454,408.084041222617,Избыток калорий
4414.67896046775,266.03886410973655,174.73140493479315,441.2179694649053,Избыток калорий
4492.322475370601,349.9600264004389,203.74742289285004,301.37581146965175,Избыток калорий
7375.437200753517,248.09154776852822,300.99378643864395,818.1702861642577,Избыток калорий
3829.307708728923,179.8068690415604,182.36756403893062,255.79747622170657,Избыток калорий
6519.75511678586,143.22867534570148,180.32069757777845,1089.8732614057087,Избыток калорий
5610.737748529875,311.9625594903995,324.5439481422772,398.0724463483074,Избыток калорий
1488.0980946064349,132.31113662892508,93.14079684258012,23.290650783129205,Дефицит калорий
2655.8172975922726,83.13511544547205,15.59189248202388,476.7788736867042,Избыток калорий
3673.6291071836204,199.2586820799362,131.8814154278307,433.594739207228,Избыток калорий
5271.837680516952,214.6795272854116,384.9241508585242,269.0611196669389,Избыток калорий
5001.647419063586,96.44594368042414,96.10025335856348,950.2020897471336,Избыток калорий
4894.235409392206,222.56371119881226,259.9637841784225,434.9820845921827,Избыток калорий
4149.940590251728,168.63543171981348,67.9249311007672,754.0860435836067,Избыток калорий
3561.195068228214,63.090342618529434,84.96115534386398,572.5205364155428,Избыток калорий
3233.669985138935,228.7585851467371,226.1674435840211,119.41723055870455,Избыток калорий
5854.29856183291,210.12525938431935,518.6597756827465,80.17947518509136,Избыток калорий
4572.389860097272,356.5033474170972,162.2358296544541,494.1786613585694,Избыток калорий
5054.562481339851,333.2039784049683,157.00533161580995,569.5259697068072,Избыток калорий
4500.190759427351,208.00451226653854,105.8591317073428,731.3848638706679,Избыток калорий
4719.383233671084,160.4149536828383,131.66598897400786,765.4818492249257,Избыток калорий
2701.2326672845174,110.70761326536112,133.7526266429076,277.81656613568526,Избыток калорий
2835.3029141165025,205.84250584740653,209.47491707760682,26.83409949447854,Избыток калорий
3531.379515175962,85.59151870198568,318.61309803779363,88.13176897193782,Избыток калорий
3461.8972834776837,152.0215796561436,153.83965686208967,350.1901167080766,Избыток калорий
6507.120553151459,356.6021980621034,174.18629428230054,888.2202585666255,Избыток калорий
3709.3816631481404,145.64632334261253,247.99423390467862,265.9087373196883,Избыток калорий
7525.52089967767,415.0756391468748,418.88896065207075,557.2314166620918,Избыток калорий
1784.9261032989368,129.89830744445226,100.53822121346322,90.65650499838219,Избыток жиров
4286.6320003445835,180.93486746884207,331.46668848960167,134.2308362771644,Избыток калорий
